company_code,company_year,trading_date,event_date,relative_day,stock_return,index_return,date_only,predicted_return,abnormal_return,cumulative_abnormal_return
4,2020,2020-10-27,2020/10/20 0:00,5,0.02394,0.001714,2020-10-27,-0.0019794502967632258,0.025919450296763225,0.1638427342074747
6,2020,2020-12-10,2020/12/15 0:00,-3,-0.012681,-0.00044,2020-12-10,-0.001319816439647012,-0.011361183560352987,-0.011361183560352987
6,2020,2020-12-11,2020/12/15 0:00,-2,-0.023853,-0.010302,2020-12-11,-0.013619867990076596,-0.010233132009923403,-0.02159431557027639
6,2020,2020-12-14,2020/12/15 0:00,-1,0.009398,0.009245,2020-12-14,0.010759477746715845,-0.0013614777467158452,-0.022955793316992237
6,2020,2020-12-15,2020/12/15 0:00,0,0.024209,0.00208,2020-12-15,0.001823169760624996,0.022385830239375005,-0.0005699630776172318
6,2020,2020-12-16,2020/12/15 0:00,1,-0.001818,0.001773,2020-12-16,0.0014402742195601128,-0.0032582742195601125,-0.0038282372971773443
6,2020,2020-12-17,2020/12/15 0:00,2,0.005464,0.012841,2020-12-17,0.015244469165834156,-0.009780469165834155,-0.013608706463011499
6,2020,2020-12-18,2020/12/15 0:00,3,0.0,-0.00349,2020-12-18,-0.005123827515373054,0.005123827515373054,-0.008484878947638445
6,2020,2020-12-21,2020/12/15 0:00,4,-0.005435,0.009374,2020-12-21,0.010920368706967866,-0.016355368706967865,-0.02484024765460631
6,2020,2020-12-22,2020/12/15 0:00,5,-0.01275,-0.016261,2020-12-22,-0.021052032580322986,0.008302032580322987,-0.016538215074283324
4,2022,2022-11-16,2022/11/20 0:00,-3,0.008377,-0.008169,2022-11-16,-0.0060552535803130286,0.01443225358031303,0.01443225358031303
4,2022,2022-11-17,2022/11/20 0:00,-2,0.036345,-0.004101,2022-11-17,-0.002488443425011108,0.03883344342501111,0.053265697005324145
4,2022,2022-11-18,2022/11/20 0:00,-1,0.0501,-0.004477,2022-11-18,-0.0028181190932494373,0.052918119093249436,0.10618381609857358
4,2022,2022-11-21,2022/11/20 0:00,0,0.049618,-0.008534,2022-11-21,-0.006375284481661407,0.05599328448166141,0.162177100580235
4,2022,2022-11-22,2022/11/20 0:00,1,0.05,0.000118,2022-11-22,0.0012107630757801412,0.04878923692421986,0.21096633750445484
4,2022,2022-11-23,2022/11/20 0:00,2,-0.050216,0.001049,2022-11-23,0.0020270610734660034,-0.052243061073466,0.15872327643098885
4,2022,2022-11-24,2022/11/20 0:00,3,-0.050137,-0.004431,2022-11-24,-0.0027777864317096415,-0.047359213568290356,0.1113640628626985
4,2022,2022-11-25,2022/11/20 0:00,4,-0.040307,0.005049,2022-11-25,0.005534249033448227,-0.04584124903344823,0.06552281382925026
4,2022,2022-11-28,2022/11/20 0:00,5,0.001,-0.011265,2022-11-28,-0.00876981706133927,0.00976981706133927,0.07529263089058953
6,2021,2021-12-20,2021/12/23 0:00,-3,0.018605,-0.015004,2021-12-20,-0.0087457009221455,0.027350700922145497,0.027350700922145497
6,2021,2021-12-21,2021/12/23 0:00,-2,0.077626,0.006775,2021-12-21,0.001857902657526326,0.07576809734247368,0.10311879826461917
6,2021,2021-12-22,2021/12/23 0:00,-1,-0.044492,0.000197,2021-12-22,-0.0013447468831817534,-0.043147253116818246,0.059971545147800925
6,2021,2021-12-23,2021/12/23 0:00,0,-0.019956,0.006976,2021-12-23,0.001955764098341517,-0.02191176409834152,0.03805978104945941
6,2021,2021-12-24,2021/12/23 0:00,1,-0.00905,-0.005536,2021-12-24,-0.004135988874194131,-0.0049140111258058694,0.03314576992365354
6,2021,2021-12-27,2021/12/23 0:00,2,0.011416,-0.000411,2021-12-27,-0.0016407655698267081,0.013056765569826708,0.046202535493480246
6,2021,2021-12-28,2021/12/23 0:00,3,-0.011287,0.007448,2021-12-28,0.0021855680787632578,-0.013472568078763257,0.03272996741471699
6,2021,2021-12-29,2021/12/23 0:00,4,0.002283,-0.014626,2021-12-29,-0.008561662988672156,0.010844662988672156,0.043574630403389145
6,2021,2021-12-30,2021/12/23 0:00,5,-0.002278,0.007788,2021-12-30,0.0023511048443212914,-0.004629104844321292,0.038945525559067856
4,2023,2023-11-01,2023/11/5 0:00,-3,-0.029395,-0.000414,2023-11-01,0.005031134757529459,-0.03442613475752946,-0.03442613475752946
4,2023,2023-11-02,2023/11/5 0:00,-2,-0.030879,-0.004715,2023-11-02,0.004847012183598391,-0.03572601218359839,-0.07015214694112784
4,2023,2023-11-03,2023/11/5 0:00,-1,0.012868,0.008426,2023-11-03,0.005409568506320584,0.007458431493679415,-0.06269371544744842
4,2023,2023-11-06,2023/11/5 0:00,0,0.012099,0.013524,2023-11-06,0.005627810050589494,0.006471189949410506,-0.05622252549803792
4,2023,2023-11-07,2023/11/5 0:00,1,0.008966,-0.003537,2023-11-07,0.004897441477272141,0.004068558522727859,-0.05215396697531006
4,2023,2023-11-08,2023/11/5 0:00,2,0.008294,-0.0024,2023-11-08,0.004946115591794258,0.0033478844082057415,-0.048806082567104316
4,2023,2023-11-09,2023/11/5 0:00,3,0.099882,0.000486,2023-11-09,0.005069663080370184,0.09481233691962981,0.0460062543525255
4,2023,2023-11-10,2023/11/5 0:00,4,0.02297,-0.00729,2023-11-10,0.004736778371026316,0.018233221628973686,0.06423947598149918
4,2023,2023-11-13,2023/11/5 0:00,5,0.019321,-0.001973,2023-11-13,0.0049643951405198014,0.0143566048594802,0.07859608084097938
6,2022,2022-11-16,2022/11/20 0:00,-3,-0.016627,-0.008169,2022-11-16,-0.006577075312911497,-0.010049924687088502,-0.010049924687088502
6,2022,2022-11-17,2022/11/20 0:00,-2,0.004831,-0.004101,2022-11-17,-0.0036449838360991258,0.008475983836099127,-0.0015739408509893756
6,2022,2022-11-18,2022/11/20 0:00,-1,-0.004808,-0.004477,2022-11-18,-0.003915993274467231,-0.0008920067255327692,-0.0024659475765221447
6,2022,2022-11-21,2022/11/20 0:00,0,-0.009662,-0.008534,2022-11-21,-0.00684015628366777,-0.0028218437163322306,-0.005287791292854375
6,2022,2022-11-22,2022/11/20 0:00,1,-0.004878,0.000118,2022-11-22,-0.0006040561220697759,-0.004273943877930225,-0.0095617351707846
6,2022,2022-11-23,2022/11/20 0:00,2,0.019608,0.001049,2022-11-23,6.69805458044418e-05,0.01954101945419556,0.00997928428341096
6,2022,2022-11-24,2022/11/20 0:00,3,0.009615,-0.004431,2022-11-24,-0.0038828378644541117,0.013497837864454111,0.02347712214786507
6,2022,2022-11-25,2022/11/20 0:00,4,0.045238,0.005049,2022-11-25,0.0029500596773800276,0.042287940322619975,0.06576506247048505
6,2022,2022-11-28,2022/11/20 0:00,5,0.100228,-0.011265,2022-11-28,-0.008808578560751,0.109036578560751,0.17480164103123605
6,2023,2023-11-01,2023/11/5 0:00,-3,0.009259,-0.000414,2023-11-01,5.340157821455454e-05,0.009205598421785446,0.009205598421785446
6,2023,2023-11-02,2023/11/5 0:00,-2,0.004587,-0.004715,2023-11-02,-0.003776743567460265,0.008363743567460264,0.01756934198924571
6,2023,2023-11-03,2023/11/5 0:00,-1,0.006849,0.008426,2023-11-03,0.007925636660233947,-0.0010766366602339471,0.016492705329011762
6,2023,2023-11-06,2023/11/5 0:00,0,0.020408,0.013524,2023-11-06,0.012465529697353275,0.007942470302646724,0.024435175631658486
6,2023,2023-11-07,2023/11/5 0:00,1,-0.004444,-0.003537,2023-11-07,-0.0027277059060780433,-0.0017162940939219567,0.02271888153773653
6,2023,2023-11-08,2023/11/5 0:00,2,0.004464,-0.0024,2023-11-08,-0.0017151797422481731,0.0061791797422481734,0.0288980612799847
6,2023,2023-11-09,2023/11/5 0:00,3,-0.006667,0.000486,2023-11-09,0.0008548734757052167,-0.007521873475705217,0.021376187804279485
6,2023,2023-11-10,2023/11/5 0:00,4,0.0,-0.00729,2023-11-10,-0.006069843718614104,0.006069843718614104,0.02744603152289359
6,2023,2023-11-13,2023/11/5 0:00,5,0.011186,-0.001973,2023-11-13,-0.0013349258531053813,0.01252092585310538,0.039966957375998965
7,2021,2021-12-20,2021/12/23 0:00,-3,0.017825,-0.015004,2021-12-20,-0.0039848477481044635,0.021809847748104464,0.021809847748104464
7,2021,2021-12-21,2021/12/23 0:00,-2,-0.015762,0.006775,2021-12-21,0.008607318758368433,-0.024369318758368435,-0.002559471010263971
7,2021,2021-12-22,2021/12/23 0:00,-1,0.0,0.000197,2021-12-22,0.004804055464388971,-0.004804055464388971,-0.0073635264746529415
7,2021,2021-12-23,2021/12/23 0:00,0,0.008897,0.006976,2021-12-23,0.00872353279334713,0.00017346720665287023,-0.007190059268000071
7,2021,2021-12-24,2021/12/23 0:00,1,0.040564,-0.005536,2021-12-24,0.0014893536607428382,0.03907464633925716,0.03188458707125709
7,2021,2021-12-27,2021/12/23 0:00,2,-0.015254,-0.000411,2021-12-27,0.0044525224630603735,-0.019706522463060372,0.012178064608196718
7,2021,2021-12-28,2021/12/23 0:00,3,-0.015491,0.007448,2021-12-28,0.008996433412799595,-0.024487433412799596,-0.012309368804602878
7,2021,2021-12-29,2021/12/23 0:00,4,0.008741,-0.014626,2021-12-29,-0.003766295980831093,0.012507295980831093,0.00019792717622821483
7,2021,2021-12-30,2021/12/23 0:00,5,0.024263,0.007788,2021-12-30,0.009193014367489928,0.015069985632510071,0.015267912808738286
7,2020,2020-12-10,2020/12/15 0:00,-3,-0.004926,-0.00044,2020-12-10,0.0004645753807798192,-0.005390575380779819,-0.005390575380779819
7,2020,2020-12-11,2020/12/15 0:00,-2,-0.011139,-0.010302,2020-12-11,-0.0011289581649797519,-0.010010041835020248,-0.015400617215800067
7,2020,2020-12-14,2020/12/15 0:00,-1,0.001252,0.009245,2020-12-14,0.0020295086996483494,-0.0007775086996483493,-0.016178125915448417
7,2020,2020-12-15,2020/12/15 0:00,0,0.025,0.00208,2020-12-15,0.0008717650517709081,0.024128234948229094,0.007950109032780678
7,2020,2020-12-16,2020/12/15 0:00,1,0.02439,0.001773,2020-12-16,0.000822159008519216,0.023567840991480783,0.03151795002426146
7,2020,2020-12-17,2020/12/15 0:00,2,0.017857,0.012841,2020-12-17,0.0026105618968245226,0.01524643810317548,0.04676438812743694
7,2020,2020-12-18,2020/12/15 0:00,3,0.011696,-0.00349,2020-12-18,-2.825338768161793e-05,0.011724253387681618,0.05848864151511856
7,2020,2020-12-21,2020/12/15 0:00,4,-0.008092,0.009374,2020-12-21,0.002050352932806227,-0.010142352932806227,0.04834628858231233
7,2020,2020-12-22,2020/12/15 0:00,5,0.003497,-0.016261,2020-12-22,-0.0020918324703114582,0.005588832470311458,0.05393512105262379
1,2019,2019-08-01,2019/8/6 0:00,-3,-0.002123,-0.008315,2019-08-01,-0.009594332218500725,0.007471332218500725,0.007471332218500725
1,2019,2019-08-02,2019/8/6 0:00,-2,-0.025532,-0.014732,2019-08-02,-0.017428923509851237,-0.008103076490148763,-0.0006317442716480375
1,2019,2019-08-05,2019/8/6 0:00,-1,-0.028384,-0.019146,2019-08-05,-0.02281802838128978,-0.005565971618710218,-0.006197715890358255
1,2019,2019-08-06,2019/8/6 0:00,0,0.001498,-0.010708,2019-08-06,-0.012515974256867839,0.014013974256867838,0.007816258366509583
1,2019,2019-08-07,2019/8/6 0:00,1,0.012715,-0.004097,2019-08-07,-0.004444526068131946,0.017159526068131946,0.02497578443464153
1,2019,2019-08-08,2019/8/6 0:00,2,0.062038,0.013217,2019-08-08,0.01669434156759234,0.04534365843240766,0.07031944286704919
1,2019,2019-08-09,2019/8/6 0:00,3,0.009736,-0.009747,2019-08-09,-0.011342677976520662,0.02107867797652066,0.09139812084356985
1,2019,2019-08-12,2019/8/6 0:00,4,0.041322,0.018047,2019-08-12,0.022591345765383047,0.01873065423461695,0.1101287750781868
1,2019,2019-08-13,2019/8/6 0:00,5,-0.015212,-0.009017,2019-08-13,-0.010451412331719995,-0.004760587668280004,0.1053681874099068
7,2019,2019-12-23,2019/12/26 0:00,-3,0.004082,-0.012485,2019-12-23,-0.0025900732408350334,0.006672073240835033,0.006672073240835033
7,2019,2019-12-24,2019/12/26 0:00,-2,-0.007114,0.006519,2019-12-24,0.006364998152200133,-0.013478998152200133,-0.0068069249113651
7,2019,2019-12-25,2019/12/26 0:00,-1,-0.021494,-0.000524,2019-12-25,0.003046193278428997,-0.024540193278428997,-0.0313471181897941
7,2019,2019-12-26,2019/12/26 0:00,0,-0.00523,0.0088,2019-12-26,0.007439851753942568,-0.012669851753942567,-0.04401696994373666
7,2019,2019-12-27,2019/12/26 0:00,1,0.031546,-0.000984,2019-12-27,0.002829431920778177,0.02871656807922182,-0.01530040186451484
7,2019,2019-12-30,2019/12/26 0:00,2,-0.009174,0.01482,2019-12-30,0.01027659821711199,-0.019450598217111988,-0.03475100008162683
7,2019,2019-12-31,2019/12/26 0:00,3,-0.022634,0.003663,2019-12-31,0.005019192853394175,-0.027653192853394175,-0.062404192935021
7,2019,2020-01-02,2019/12/26 0:00,4,0.005263,0.013587,2020-01-02,0.00969558353453925,-0.00443258353453925,-0.06683677646956025
7,2019,2020-01-03,2019/12/26 0:00,5,-0.004188,-0.001752,2020-01-03,0.002467534697569852,-0.006655534697569852,-0.0734923111671301
7,2023,2023-11-16,2023/11/21 0:00,-3,-0.007905,-0.00967,2023-11-16,0.0026921332221514736,-0.010597133222151474,-0.010597133222151474
7,2023,2023-11-17,2023/11/21 0:00,-2,0.0,-0.001202,2023-11-17,0.002049131251659922,-0.002049131251659922,-0.012646264473811397
7,2023,2023-11-20,2023/11/21 0:00,-1,-0.001992,0.002313,2023-11-20,0.0017822262060437429,-0.0037742262060437427,-0.01642049067985514
7,2023,2023-11-21,2023/11/21 0:00,0,-0.003992,0.001327,2023-11-21,0.0018570962984982386,-0.005849096298498238,-0.02226958697835338
7,2023,2023-11-22,2023/11/21 0:00,1,-0.002004,-0.010235,2023-11-22,0.0027350354556573463,-0.004739035455657346,-0.027008622434010726
7,2023,2023-11-23,2023/11/21 0:00,2,0.008032,0.004826,2023-11-23,0.0015914061833884204,0.006440593816611578,-0.020568028617399148
7,2023,2023-11-24,2023/11/21 0:00,3,-0.005976,-0.006601,2023-11-24,0.002459094364400107,-0.008435094364400108,-0.029003122981799256
7,2023,2023-11-27,2023/11/21 0:00,4,-0.02004,-0.007368,2023-11-27,0.002517335095548787,-0.022557335095548785,-0.05156045807734804
7,2023,2023-11-28,2023/11/21 0:00,5,0.006135,0.001874,2023-11-28,0.0018155608618120223,0.004319439138187978,-0.047241018939160065
7,2022,2022-12-21,2022/12/25 0:00,-3,0.03201,0.000397,2022-12-21,0.0013313726712594126,0.030678627328740583,0.030678627328740583
7,2022,2022-12-22,2022/12/25 0:00,-2,-0.042184,0.001433,2022-12-22,0.0012637159822603882,-0.04344771598226039,-0.012769088653519806
7,2022,2022-12-23,2022/12/25 0:00,-1,0.025907,-0.002036,2022-12-23,0.0014902614013121407,0.02441673859868786,0.011647649945168054
7,2022,2022-12-26,2022/12/25 0:00,0,-0.006313,0.003989,2022-12-26,0.0010967946530311347,-0.007409794653031135,0.004237855292136919
7,2022,2022-12-27,2022/12/25 0:00,1,-0.003812,0.011543,2022-12-27,0.0006034755133606422,-0.0044154755133606425,-0.00017762022122372323
7,2022,2022-12-28,2022/12/25 0:00,2,0.0,-0.004267,2022-12-28,0.0016359583831237463,-0.0016359583831237463,-0.0018135786043474696
7,2022,2022-12-29,2022/12/25 0:00,3,-0.007653,-0.003762,2022-12-29,0.00160297901252094,-0.00925597901252094,-0.01106955761686841
7,2022,2022-12-30,2022/12/25 0:00,4,0.0,0.003872,2022-12-30,0.0011044354181014879,-0.0011044354181014879,-0.012173993034969898
7,2022,2023-01-03,2022/12/25 0:00,5,0.03856,0.004201,2023-01-03,0.0010829498479463923,0.037477050152053604,0.025303057117083708
1,2020,2020-08-24,2020/8/27 0:00,-3,0.000692,0.007842,2020-08-24,0.006565621564093103,-0.005873621564093103,-0.005873621564093103
1,2020,2020-08-25,2020/8/27 0:00,-2,0.009682,0.001283,2020-08-25,-0.00026927365148635076,0.009951273651486351,0.004077652087393248
1,2020,2020-08-26,2020/8/27 0:00,-1,-0.015753,-0.011722,2020-08-26,-0.013821310894756788,-0.001931689105243212,0.002145962982150036
1,2020,2020-08-27,2020/8/27 0:00,0,0.006263,0.005358,2020-08-27,0.003977135557766015,0.002285864442233985,0.004431827424384021
1,2020,2020-08-28,2020/8/27 0:00,1,0.046335,0.023866,2020-08-28,0.023263648844844,0.023071351155156,0.02750317857954002
1,2020,2020-08-31,2020/8/27 0:00,2,-0.003305,-0.00579,2020-08-31,-0.0076397895624169005,0.0043347895624169,0.03183796814195692
1,2020,2020-09-01,2020/8/27 0:00,3,0.003979,0.005379,2020-09-01,0.003999018893568299,-2.0018893568299334e-05,0.03181794924838862
1,2020,2020-09-02,2020/8/27 0:00,4,0.011889,0.000365,2020-09-02,-0.0012258880451289699,0.01311488804512897,0.04493283729351759
1,2020,2020-09-03,2020/8/27 0:00,5,-0.027415,-0.005531,2020-09-03,-0.007369895087522088,-0.02004510491247791,0.024887732381039678
8,2020,2020-12-23,2020/12/27 0:00,-3,0.003831,0.00853,2020-12-23,0.003269179042450066,0.0005618209575499341,0.0005618209575499341
8,2020,2020-12-24,2020/12/27 0:00,-2,-0.022901,-0.00142,2020-12-24,-0.002594652695877317,-0.020306347304122684,-0.01974452634657275
8,2020,2020-12-25,2020/12/27 0:00,-1,0.0,0.0084,2020-12-25,0.003192566165466894,-0.003192566165466894,-0.022937092512039646
8,2020,2020-12-28,2020/12/27 0:00,0,-0.019531,0.004443,2020-12-28,0.0008605880560637333,-0.020391588056063732,-0.04332868056810338
8,2020,2020-12-29,2020/12/27 0:00,1,0.0,-0.004241,2020-12-29,-0.004257152126412146,0.004257152126412146,-0.03907152844169123
8,2020,2020-12-30,2020/12/27 0:00,2,0.003984,0.014034,2020-12-30,0.006512850387952972,-0.0025288503879529727,-0.04160037882964421
8,2020,2020-12-31,2020/12/27 0:00,3,0.007937,0.019081,2020-12-31,0.009487198004368882,-0.0015501980043688829,-0.04315057683401309
8,2020,2021-01-04,2020/12/27 0:00,4,-0.007874,0.010828,2021-01-04,0.004623458975583366,-0.012497458975583367,-0.05564803580959646
8,2020,2021-01-05,2020/12/27 0:00,5,0.019841,0.019133,2021-01-05,0.009517843155162152,0.010323156844837849,-0.045324878964758605
8,2019,2019-12-12,2019/12/17 0:00,-3,-0.019231,-0.003004,2019-12-12,-0.0035706495743585732,-0.01566035042564143,-0.01566035042564143
8,2019,2019-12-13,2019/12/17 0:00,-2,0.011204,0.01984,2019-12-13,0.01790585091400187,-0.006701850914001871,-0.022362201339643298
8,2019,2019-12-16,2019/12/17 0:00,-1,0.00277,0.00487,2019-12-16,0.0038319929070523067,-0.0010619929070523068,-0.023424194246695604
8,2019,2019-12-17,2019/12/17 0:00,0,0.019337,0.013606,2019-12-17,0.012045033892270168,0.007291966107729832,-0.01613222813896577
8,2019,2019-12-18,2019/12/17 0:00,1,-0.00542,-0.002231,2019-12-18,-0.0028439233058634487,-0.0025760766941365517,-0.018708304833102322
8,2019,2019-12-19,2019/12/17 0:00,2,0.010899,-0.001397,2019-12-19,-0.0020598486513680623,0.012958848651368062,-0.00574945618173426
8,2019,2019-12-20,2019/12/17 0:00,3,-0.016173,-0.002457,2019-12-20,-0.0030563943753070424,-0.013116605624692957,-0.018866061806427217
8,2019,2019-12-23,2019/12/17 0:00,4,-0.005479,-0.012485,2019-12-23,-0.012484092978759962,0.007005092978759962,-0.011860968827667254
8,2019,2019-12-24,2019/12/17 0:00,5,-0.002755,0.006519,2019-12-24,0.00538227960401021,-0.00813727960401021,-0.019998248431677464
5,2019,2019-12-18,2019/12/22 0:00,-3,0.019293,-0.002231,2019-12-18,-0.002310718872064012,0.021603718872064012,0.021603718872064012
5,2019,2019-12-19,2019/12/22 0:00,-2,-0.006309,-0.001397,2019-12-19,-0.0013756628828857673,-0.004933337117114233,0.01667038175494978
5,2019,2019-12-20,2019/12/22 0:00,-1,-0.019048,-0.002457,2019-12-20,-0.0025641033487478052,-0.016483896651252192,0.00018648510369758883
5,2019,2019-12-23,2019/12/22 0:00,0,-0.032362,-0.012485,2019-12-23,-0.01380719862390301,-0.01855480137609699,-0.0183683162723994
5,2019,2019-12-24,2019/12/22 0:00,1,0.020067,0.006519,2019-12-24,0.007499520822551869,0.012567479177448132,-0.005800837094951269
5,2019,2019-12-25,2019/12/22 0:00,2,-0.006557,-0.000524,2019-12-25,-0.0003968812539258055,-0.006160118746074195,-0.011960955841025463
5,2019,2019-12-26,2019/12/22 0:00,3,0.023102,0.0088,2019-12-26,0.010056910164656877,0.013045089835343124,0.0010841339943176605
5,2019,2019-12-27,2019/12/22 0:00,4,-0.003226,-0.000984,2019-12-27,-0.0009126195692998976,-0.0023133804307001026,-0.0012292464363824421
5,2019,2019-12-30,2019/12/22 0:00,5,-0.003236,0.01482,2019-12-30,0.016806355074552602,-0.0200423550745526,-0.021271601510935045
1,2021,2021-07-19,2021/7/22 0:00,-3,-0.006092,0.003675,2021-07-19,0.004846207371196095,-0.010938207371196095,-0.010938207371196095
1,2021,2021-07-20,2021/7/22 0:00,-2,-0.02876,-0.00088,2021-07-20,0.0006346312910017765,-0.029394631291001776,-0.04033283866219787
1,2021,2021-07-21,2021/7/22 0:00,-1,-0.007282,0.00686,2021-07-21,0.007791074509597611,-0.015073074509597611,-0.05540591317179548
1,2021,2021-07-22,2021/7/22 0:00,0,-0.003423,0.001499,2021-07-22,0.0028342667453996433,-0.006257266745399643,-0.061663179917195124
1,2021,2021-07-23,2021/7/22 0:00,1,-0.013739,-0.012136,2021-07-23,-0.00977272334317325,-0.003966276656826749,-0.06562945657402187
1,2021,2021-07-26,2021/7/22 0:00,2,-0.064677,-0.032211,2021-07-26,-0.02833417006323932,-0.036342829936760676,-0.10197228651078255
1,2021,2021-07-27,2021/7/22 0:00,3,-0.055319,-0.035325,2021-07-27,-0.031213390241883698,-0.024105609758116302,-0.12607789626889884
1,2021,2021-07-28,2021/7/22 0:00,4,-0.000563,0.00193,2021-07-28,0.003232771529277525,-0.0037957715292775253,-0.12987366779817636
1,2021,2021-07-29,2021/7/22 0:00,5,0.011831,0.018862,2021-07-29,0.018888184523756162,-0.007057184523756163,-0.13693085232193253
5,2020,2020-08-24,2020/8/27 0:00,-3,-0.012987,0.007842,2020-08-24,0.004535066234298824,-0.017522066234298826,-0.017522066234298826
5,2020,2020-08-25,2020/8/27 0:00,-2,0.009868,0.001283,2020-08-25,0.00041752241778282454,0.009450477582217176,-0.00807158865208165
5,2020,2020-08-26,2020/8/27 0:00,-1,-0.016287,-0.011722,2020-08-26,-0.007746627198590185,-0.008540372801409814,-0.016611961453491465
5,2020,2020-08-27,2020/8/27 0:00,0,-0.003311,0.005358,2020-08-27,0.0029756854079189274,-0.006286685407918928,-0.022898646861410393
5,2020,2020-08-28,2020/8/27 0:00,1,-0.009967,0.023866,2020-08-28,0.014594453658578801,-0.0245614536585788,-0.047460100519989196
5,2020,2020-08-31,2020/8/27 0:00,2,-0.013423,-0.00579,2020-08-31,-0.004022695209022735,-0.009400304790977265,-0.056860405310966464
5,2020,2020-09-01,2020/8/27 0:00,3,-0.003401,0.005379,2020-09-01,0.0029888685791564385,-0.006389868579156438,-0.0632502738901229
5,2020,2020-09-02,2020/8/27 0:00,4,0.020478,0.000365,2020-09-02,-0.00015877049631409388,0.020636770496314093,-0.04261350339380881
5,2020,2020-09-03,2020/8/27 0:00,5,-0.016722,-0.005531,2020-09-03,-0.003860102763760097,-0.012861897236239903,-0.055475400630048716
8,2021,2021-10-27,2021/10/31 0:00,-3,-0.017699,-0.013083,2021-10-27,-0.0038490744924780415,-0.013849925507521958,-0.013849925507521958
8,2021,2021-10-28,2021/10/31 0:00,-2,-0.031532,-0.006947,2021-10-28,-0.0021915775548170748,-0.029340422445182923,-0.04319034795270488
8,2021,2021-10-29,2021/10/31 0:00,-1,0.013953,0.009176,2021-10-29,0.00216367393245603,0.01178932606754397,-0.031401021885160904
8,2021,2021-11-01,2021/10/31 0:00,0,-0.004587,-0.003684,2021-11-01,-0.0013101543951710946,-0.0032768456048289053,-0.03467786748998981
8,2021,2021-11-02,2021/10/31 0:00,1,-0.013825,-0.010395,2021-11-02,-0.003122974139082885,-0.010702025860917116,-0.04537989335090692
8,2021,2021-11-03,2021/10/31 0:00,2,-0.004673,-0.003871,2021-11-03,-0.0013606680730300583,-0.0033123319269699417,-0.04869222527787686
8,2021,2021-11-04,2021/10/31 0:00,3,-0.00939,0.009879,2021-11-04,0.002353572946011385,-0.011743572946011386,-0.06043579822388825
8,2021,2021-11-05,2021/10/31 0:00,4,0.0,-0.005422,2021-11-05,-0.001779634459977933,0.001779634459977933,-0.058656163763910314
8,2021,2021-11-08,2021/10/31 0:00,5,-0.004739,0.001205,2021-11-08,1.049464789025929e-05,-0.00474949464789026,-0.06340565841180057
8,2023,2023-12-13,2023/12/17 0:00,-3,-0.004016,-0.016691,2023-12-13,-0.008446828484590139,0.004430828484590139,0.004430828484590139
8,2023,2023-12-14,2023/12/17 0:00,-2,-0.008065,-0.005235,2023-12-14,-0.00207515655071444,-0.005989843449285559,-0.00155901496469542
8,2023,2023-12-15,2023/12/17 0:00,-1,0.0,-0.003106,2023-12-15,-0.0008910356056008434,0.0008910356056008434,-0.0006679793590945765
8,2023,2023-12-18,2023/12/17 0:00,0,-0.012195,-0.003647,2023-12-18,-0.0011919324732882347,-0.011003067526711765,-0.01167104688580634
8,2023,2023-12-19,2023/12/17 0:00,1,-0.00823,0.001404,2023-12-19,0.0016173652692053199,-0.00984736526920532,-0.02151841215501166
8,2023,2023-12-20,2023/12/17 0:00,2,-0.012448,-0.010959,2023-12-20,-0.005258767771865323,-0.007189232228134678,-0.02870764438314634
8,2023,2023-12-21,2023/12/17 0:00,3,-0.004202,0.010119,2023-12-21,0.006464530152561353,-0.010666530152561353,-0.03937417453570769
8,2023,2023-12-22,2023/12/17 0:00,4,-0.008439,0.001909,2023-12-22,0.0018982394248100011,-0.010337239424810001,-0.04971141396051769
8,2023,2023-12-25,2023/12/17 0:00,5,-0.008511,0.003063,2023-12-25,0.0025400785843502035,-0.011051078584350203,-0.06076249254486789
1,2022,2022-08-17,2022/8/21 0:00,-3,0.022259,0.009364,2022-08-17,0.007683251251028117,0.014575748748971884,0.014575748748971884
1,2022,2022-08-18,2022/8/21 0:00,-2,-0.012097,-0.008741,2022-08-18,-0.010526949873134083,-0.001570050126865917,0.013005698622105967
1,2022,2022-08-19,2022/8/21 0:00,-1,0.026122,-0.006944,2022-08-19,-0.008719508203975315,0.034841508203975316,0.04784720682608128
1,2022,2022-08-22,2022/8/21 0:00,0,-0.005569,0.007305,2022-08-22,0.005612287201613591,-0.011181287201613592,0.03666591962446769
1,2022,2022-08-23,2022/8/21 0:00,1,-0.0128,-0.004858,2022-08-23,-0.006621387268045886,-0.0061786127319541145,0.030487306892513576
1,2022,2022-08-24,2022/8/21 0:00,2,0.004862,-0.018904,2022-08-24,-0.020749003119467164,0.025611003119467166,0.05609831001198074
1,2022,2022-08-25,2022/8/21 0:00,3,0.017742,0.008284,2022-08-25,0.006596975790431862,0.011145024209568139,0.06724333422154888
1,2022,2022-08-26,2022/8/21 0:00,4,-0.000792,-0.002112,2022-08-26,-0.0038594313284187436,0.0030674313284187434,0.07031076554996762
1,2022,2022-08-29,2022/8/21 0:00,5,-0.015067,-0.004388,2022-08-29,-0.006148656280564183,-0.008918343719435819,0.061392421830531806
5,2021,2021-08-19,2021/8/24 0:00,-3,-0.014423,-0.006559,2021-08-19,0.00195599284502204,-0.01637899284502204,-0.01637899284502204
5,2021,2021-08-20,2021/8/24 0:00,-2,0.0,-0.019101,2021-08-20,0.003970446632418372,-0.003970446632418372,-0.02034943947744041
